Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"03/12/2019 23:57:42","2","NOISEB-Noise Complaint","BPD190312-018391",""
"03/13/2019 00:34:16","2","NOISEB-Noise Complaint","BPD190313-018394",""
"03/12/2019 19:12:59","2","CRMIS2B -Criminal Mis J/O","BPD190312-018337",""
"03/12/2019 21:28:44","2","CRMIS2B -Criminal Mis J/O","BPD190312-018363","20190312-0002644"
"03/12/2019 21:29:51","2","SUSPI1B-Suspicious I/P","BPD190312-018364",""
"03/12/2019 20:54:55","2","DRUNKB-Drunk Person","BPD190312-018356",""
"03/12/2019 18:45:35","2","DISTU2B - Disturbance J/O","BPD190312-018330",""
"03/12/2019 17:12:32","2","ASSAU2B - Assault J/O","BPD190312-018312","20190312-0002634"
"03/12/2019 17:31:20","2","HARAS2B-Harassment J/O","BPD190312-018318",""
"03/12/2019 17:54:02","2","PDACCB-Property Damage Acc","BPD190312-018319",""
"03/12/2019 14:27:08","2","PDACCB-Property Damage Acc","BPD190312-018271",""
"03/12/2019 14:31:30","2","SUSPI2B-Suspicious J/O","BPD190312-018273",""
"03/12/2019 11:38:46","2","DRUNKB-Drunk Person","BPD190312-018222",""
"03/12/2019 11:51:03","2","DISTU2B - Disturbance J/O","BPD190312-018228",""
"03/12/2019 12:25:24","2","TRESP1B-Trespassing I/P","BPD190312-018238",""
"03/12/2019 13:08:41","2","ASSISB-Assist","BPD190312-018251",""
"03/12/2019 13:19:40","2","PDACCB-Property Damage Acc","BPD190312-018254","20190312-0002613"
"03/12/2019 02:42:20","2","SUSPI2B-Suspicious J/O","BPD190312-018138",""
"03/12/2019 10:19:45","2","PDACCB-Property Damage Acc","BPD190312-018197",""
"03/12/2019 09:32:58","2","SHOTS2B-Shots Heard J/O","BPD190312-018188",""
"03/11/2019 22:07:31","2","DISTU2B - Disturbance J/O","BPD190311-018119",""
"03/12/2019 00:04:13","2","NOISEB-Noise Complaint","BPD190312-018129",""
"03/11/2019 20:25:11","2","NOISEB-Noise Complaint","BPD190311-018110",""
"03/11/2019 20:43:12","2","DRUNKB-Drunk Person","BPD190311-018114","20190311-0002595"
"03/11/2019 20:43:26","2","TRESP1B-Trespassing I/P","BPD190311-018115","20190311-0002594"
"03/11/2019 19:13:00","2","PDACCB-Property Damage Acc","BPD190311-018102",""
"03/11/2019 18:51:54","2","SUSPI1B-Suspicious I/P","BPD190311-018096",""
"03/11/2019 17:13:57","2","SUSPI2B-Suspicious J/O","BPD190311-018080",""
"03/11/2019 14:14:25","2","HARAS2B-Harassment J/O","BPD190311-018035",""
"03/11/2019 13:50:37","2","DRUNKB-Drunk Person","BPD190311-018030","20190311-0002585"
"03/11/2019 13:54:00","2","ASSAU2B - Assault J/O","BPD190311-018031",""
"03/11/2019 14:53:22","2","DRUNKB-Drunk Person","BPD190311-018042",""
"03/11/2019 15:00:05","2","SUSPI2B-Suspicious J/O","BPD190311-018045",""
"03/11/2019 12:10:31","2","PDACCB-Property Damage Acc","BPD190311-018000",""
"03/11/2019 12:19:09","2","CIVILB - Civil Assist","BPD190311-018003",""
"03/11/2019 13:21:54","2","PDACCB-Property Damage Acc","BPD190311-018018","20190311-0002583"
"03/11/2019 13:28:17","2","DRUNKB-Drunk Person","BPD190311-018023",""
"03/11/2019 13:28:33","2","PDACCB-Property Damage Acc","BPD190311-018024",""
"03/11/2019 10:18:54","2","HARAS2B-Harassment J/O","BPD190311-017965",""
"03/11/2019 09:37:33","2","PDACCB-Property Damage Acc","BPD190311-017952",""
"03/11/2019 09:51:25","2","SUSPI2B-Suspicious J/O","BPD190311-017958",""
"03/11/2019 11:12:34","2","SUSPI2B-Suspicious J/O","BPD190311-017980",""
"03/10/2019 01:54:06","2","NOISEB-Noise Complaint","BPD190310-017716",""
"03/11/2019 11:25:03","2","PDACCB-Property Damage Acc","BPD190311-017987","20190311-0002579"
"03/11/2019 00:33:04","2","NOISEB-Noise Complaint","BPD190311-017908",""
"03/11/2019 00:50:13","2","TRESP1B-Trespassing I/P","BPD190311-017909",""
"03/11/2019 01:04:06","2","SUSPI2B-Suspicious J/O","BPD190311-017910",""
"03/11/2019 07:39:58","2","PARKIB-Parking Complaint/Issue","BPD190311-017929","20190311-0002576"
"03/11/2019 00:03:54","2","SUSPI2B-Suspicious J/O","BPD190311-017901","20190311-0002573"
"03/11/2019 00:09:33","2","DRUNKB-Drunk Person","BPD190311-017903","20190311-0002571"
"03/10/2019 21:57:14","2","SUSPI2B-Suspicious J/O","BPD190310-017887",""
"03/10/2019 18:33:29","2","HAZARB-Hazard","BPD190310-017861",""
"03/10/2019 17:33:38","2","SUSPI2B-Suspicious J/O","BPD190310-017849",""
"03/10/2019 17:38:54","2","HARAS2B-Harassment J/O","BPD190310-017851",""
"03/10/2019 00:40:19","2","NOISEB-Noise Complaint","BPD190310-017699",""
"03/10/2019 00:42:09","2","NOISEB-Noise Complaint","BPD190310-017700",""
"03/10/2019 16:39:59","2","DRUNKB-Drunk Person","BPD190310-017840",""
"03/10/2019 11:45:39","2","HARAS2B-Harassment J/O","BPD190310-017781","20190310-0002556"
"03/10/2019 12:10:37","2","HARAS2B-Harassment J/O","BPD190310-017785",""
"03/10/2019 08:49:47","2","TRESP1B-Trespassing I/P","BPD190310-017754",""
"03/10/2019 09:51:48","2","CIVILB - Civil Assist","BPD190310-017764",""
"03/10/2019 06:44:16","2","TRESP1B-Trespassing I/P","BPD190310-017730",""
"03/10/2019 08:22:55","2","TRESP1B-Trespassing I/P","BPD190310-017746",""
"03/10/2019 03:29:56","2","NOISEB-Noise Complaint","BPD190310-017721",""
"03/10/2019 01:46:01","2","NOISEB-Noise Complaint","BPD190310-017715",""
"03/10/2019 01:07:40","2","NOISEB-Noise Complaint","BPD190310-017704",""
"03/10/2019 01:10:00","2","NOISEB-Noise Complaint","BPD190310-017706",""
"03/10/2019 01:26:30","2","NOISEB-Noise Complaint","BPD190310-017708",""
"03/10/2019 01:26:32","2","SUSPI2B-Suspicious J/O","BPD190310-017709",""
"03/10/2019 00:04:05","2","NOISEB-Noise Complaint","BPD190310-017691","20190310-0002545"
"03/10/2019 00:14:35","2","NOISEB-Noise Complaint","BPD190310-017693",""
"03/10/2019 00:24:02","2","NOISEB-Noise Complaint","BPD190310-017695",""
"03/10/2019 00:26:26","2","NOISEB-Noise Complaint","BPD190310-017696",""
"03/09/2019 22:47:48","2","CRTRE2B - Criminal Tresp J/O","BPD190309-017683",""
"03/09/2019 23:28:22","2","NOISEB-Noise Complaint","BPD190309-017687",""
"03/09/2019 21:37:44","2","DRUNKB-Drunk Person","BPD190309-017669",""
"03/09/2019 21:59:52","2","DRUNKB-Drunk Person","BPD190309-017672",""
"03/09/2019 22:15:49","2","SUSPI1B-Suspicious I/P","BPD190309-017674",""
"03/09/2019 22:17:46","2","NOISEB-Noise Complaint","BPD190309-017675",""
"03/09/2019 21:24:04","2","NOISEB-Noise Complaint","BPD190309-017665",""
"03/09/2019 19:58:15","2","NOISEB-Noise Complaint","BPD190309-017649",""
"03/09/2019 20:08:29","2","NOISEB-Noise Complaint","BPD190309-017652",""
"03/09/2019 20:59:02","2","TRESP1B-Trespassing I/P","BPD190309-017660",""
"03/09/2019 21:18:26","2","NOISEB-Noise Complaint","BPD190309-017663",""
"03/09/2019 17:26:12","2","NOISEB-Noise Complaint","BPD190309-017615",""
"03/09/2019 16:31:24","2","PDACCB-Property Damage Acc","BPD190309-017597",""
"03/09/2019 16:32:56","2","NOISEB-Noise Complaint","BPD190309-017598",""
"03/09/2019 16:45:09","2","DRUNKB-Drunk Person","BPD190309-017602",""
"03/09/2019 15:16:22","2","PDACCB-Property Damage Acc","BPD190309-017577","20190309-0002531"
"03/09/2019 14:30:26","2","NOISEB-Noise Complaint","BPD190309-017562",""
"03/09/2019 15:46:29","2","SUSPI1B-Suspicious I/P","BPD190309-017585",""
"03/09/2019 14:41:01","2","PDACCB-Property Damage Acc","BPD190309-017566","20190309-0002529"
"03/09/2019 13:39:08","2","WEAPO2B-Weapon J/O","BPD190309-017547","20190309-0002526"
"03/09/2019 11:56:46","2","NOISEB-Noise Complaint","BPD190309-017521",""
"03/09/2019 12:21:49","2","SUSPI1B-Suspicious I/P","BPD190309-017530",""
"03/09/2019 12:52:11","2","DRUNKB-Drunk Person","BPD190309-017532",""
"03/09/2019 12:56:58","2","CIVILB - Civil Assist","BPD190309-017534",""
"03/09/2019 13:12:45","2","DRUNKB-Drunk Person","BPD190309-017540",""
"03/09/2019 09:47:36","2","SUSPI2B-Suspicious J/O","BPD190309-017493",""
"03/08/2019 22:53:20","2","INEXP2B-Indecent Exposure J/O","BPD190308-017420",""
"03/09/2019 05:35:50","2","ASSAU2B - Assault J/O","BPD190309-017467","20190309-0002515"
"03/08/2019 23:33:28","2","ASSISB-Assist","BPD190308-017432","20190309-0002509"
"03/08/2019 23:42:50","2","SASL3B-Sex Assault C","BPD190308-017433","20190309-0002508"
"03/08/2019 23:47:13","2","NOISEB-Noise Complaint","BPD190308-017434",""
"03/08/2019 23:52:37","2","NOISEB-Noise Complaint","BPD190308-017422",""
"03/09/2019 00:36:41","2","NOISEB-Noise Complaint","BPD190309-017441",""
"03/09/2019 01:00:28","2","ASSAU2B - Assault J/O","BPD190309-017443",""
"03/09/2019 01:23:56","2","NOISEB-Noise Complaint","BPD190309-017446",""
"03/09/2019 01:24:44","2","SUSPI2B-Suspicious J/O","BPD190309-017447",""
"03/09/2019 01:38:45","2","NOISEB-Noise Complaint","BPD190309-017450",""
"03/08/2019 22:01:09","2","CRMIS2B -Criminal Mis J/O","BPD190308-017415",""
"03/08/2019 20:55:55","2","HAZARB-Hazard","BPD190308-017404",""
"03/08/2019 21:11:45","2","NOISEB-Noise Complaint","BPD190308-017407",""
"03/08/2019 19:18:52","2","CIVILB - Civil Assist","BPD190308-017381",""
"03/08/2019 19:23:22","2","PDACCB-Property Damage Acc","BPD190308-017383","20190308-0002502"
"03/08/2019 19:34:14","2","PDACCB-Property Damage Acc","BPD190308-017386",""
"03/08/2019 17:37:52","2","HAZARB-Hazard","BPD190308-017364",""
"03/08/2019 15:13:11","2","PDACCB-Property Damage Acc","BPD190308-017321","20190308-0002496"
"03/08/2019 16:26:57","2","SUSPI2B-Suspicious J/O","BPD190308-017339",""
"03/08/2019 15:29:31","2","SUSPI2B-Suspicious J/O","BPD190308-017328",""
"03/08/2019 15:36:01","2","PDACCB-Property Damage Acc","BPD190308-017331",""
"03/08/2019 16:00:06","2","DISTU2B - Disturbance J/O","BPD190308-017335",""
"03/08/2019 12:26:18","2","HAZARB-Hazard","BPD190308-017266",""
"03/08/2019 12:28:15","2","NOISEB-Noise Complaint","BPD190308-017268",""
"03/08/2019 11:08:26","2","TRESP1B-Trespassing I/P","BPD190308-017246",""
"03/08/2019 10:12:43","2","PDACCB-Property Damage Acc","BPD190308-017224","20190308-0002475"
"03/08/2019 10:31:50","2","TRESP2B-Trespassing J/O","BPD190308-017235",""
"03/08/2019 06:28:33","2","PDACCB-Property Damage Acc","BPD190308-017177",""
"03/08/2019 08:37:16","2","SUSPI3B-Suspicious C","BPD190308-017203",""
"03/08/2019 09:35:06","2","TRESP2B-Trespassing J/O","BPD190308-017209",""
"03/07/2019 23:06:42","2","NOISEB-Noise Complaint","BPD190307-017149",""
"03/07/2019 23:09:49","2","NOISEB-Noise Complaint","BPD190307-017151",""
"03/07/2019 23:38:13","2","NOISEB-Noise Complaint","BPD190307-017154",""
"03/08/2019 00:52:13","2","PDACCB-Property Damage Acc","BPD190308-017157","20190308-0002465"
"03/08/2019 01:48:54","2","HARAS2B-Harassment J/O","BPD190308-017164",""
"03/07/2019 18:29:53","2","DRUNKB-Drunk Person","BPD190307-017101","20190307-0002455"
"03/07/2019 20:38:02","2","PDACCB-Property Damage Acc","BPD190307-017131",""
"03/07/2019 19:09:28","2","DISTU2B - Disturbance J/O","BPD190307-017107",""
"03/07/2019 19:44:06","2","TRESP1B-Trespassing I/P","BPD190307-017115",""
"03/07/2019 16:35:37","2","SUSPI2B-Suspicious J/O","BPD190307-017074",""
"03/07/2019 16:36:03","2","ASSAU2B - Assault J/O","BPD190307-017075","20190307-0002451"
"03/07/2019 17:08:05","2","HARAS2B-Harassment J/O","BPD190307-017082",""
"03/07/2019 17:12:49","2","SUSPI2B-Suspicious J/O","BPD190307-017085",""
"03/07/2019 16:01:36","2","PDACCB-Property Damage Acc","BPD190307-017060","20190307-0002446"
"03/07/2019 13:49:23","2","ASSISB-Assist","BPD190307-017018",""
"03/07/2019 18:15:54","2","PDACCB-Property Damage Acc","BPD190307-017096",""
"03/07/2019 15:16:37","2","PDACCB-Property Damage Acc","BPD190307-017041","20190307-0002440"
"03/07/2019 02:03:04","2","SUSPI1B-Suspicious I/P","BPD190307-016908",""
"03/07/2019 12:09:18","2","PDACCB-Property Damage Acc","BPD190307-016991",""
"03/07/2019 10:29:46","2","TRESP1B-Trespassing I/P","BPD190307-016957",""
"03/07/2019 11:33:53","2","SUSPI2B-Suspicious J/O","BPD190307-016973",""
"03/07/2019 10:04:09","2","CIVILB - Civil Assist","BPD190307-016949",""
"03/07/2019 10:15:36","2","SUSPI2B-Suspicious J/O","BPD190307-016951",""
"03/07/2019 09:46:37","2","PDACCB-Property Damage Acc","BPD190307-016944","20190307-0002428"
"03/07/2019 09:47:55","2","PDACCB-Property Damage Acc","BPD190307-016945",""
"03/07/2019 10:34:42","2","TRESP2B-Trespassing J/O","BPD190306-016754","20190306-0002405"
"03/07/2019 10:57:09","2","CIVILB - Civil Assist","BPD190307-016965",""
"03/07/2019 09:39:29","2","HAZARB-Hazard","BPD190307-016940",""
"03/07/2019 03:15:55","2","DISTU2B - Disturbance J/O","BPD190307-016912",""
"03/06/2019 13:34:13","2","HARAS1B-Harassment I/P","BPD190306-016790",""
"03/06/2019 17:51:40","2","CIVILB - Civil Assist","BPD190306-016835",""
"03/06/2019 18:19:30","2","HARAS2B-Harassment J/O","BPD190306-016840",""
"03/06/2019 18:23:04","2","ASSISB-Assist","BPD190306-016841",""
"03/06/2019 18:38:56","2","DRUNKB-Drunk Person","BPD190306-016845",""
"03/06/2019 18:39:26","2","DRUNKB-Drunk Person","BPD190306-016846","20190306-0002417"
"03/06/2019 20:04:03","2","DISTU2B - Disturbance J/O","BPD190306-016848","20190306-0002418"
"03/06/2019 21:53:34","2","CRMIS2B -Criminal Mis J/O","BPD190306-016867","20190306-0002419"
"03/06/2019 23:59:56","2","DRUNKB-Drunk Person","BPD190306-016887",""
"03/07/2019 00:02:16","2","NOISEB-Noise Complaint","BPD190307-016888",""
"03/07/2019 00:20:14","2","TRESP1B-Trespassing I/P","BPD190307-016891",""
"03/07/2019 00:31:20","2","NOISEB-Noise Complaint","BPD190307-016895",""
"03/07/2019 01:34:59","2","DISTU2B - Disturbance J/O","BPD190307-016904",""
"03/06/2019 15:06:03","2","SUSPI2B-Suspicious J/O","BPD190306-016809","20190306-0002409"
"03/06/2019 09:42:51","2","SUSPI2B-Suspicious J/O","BPD190306-016721",""
"03/06/2019 12:50:39","2","TRESP2B-Trespassing J/O","BPD190306-016781",""
"03/06/2019 13:13:11","2","TRESP2B-Trespassing J/O","BPD190306-016754","20190306-0002405"
"03/06/2019 13:29:06","2","DRUNKB-Drunk Person","BPD190306-016788",""
"03/06/2019 10:24:23","2","PDACCB-Property Damage Acc","BPD190306-016729","20190306-0002396"
"03/06/2019 10:37:55","2","HARAS2B-Harassment J/O","BPD190306-016739",""
"03/06/2019 10:39:18","2","FRAUD2B-Fraud J/O","BPD190306-016740","20190306-0002404"
"03/06/2019 11:03:16","2","HAZARB-Hazard","BPD190306-016746",""
"03/06/2019 11:14:16","2","PDACCB-Property Damage Acc","BPD190306-016750","20190306-0002401"
"03/06/2019 08:08:04","2","TRESP2B-Trespassing J/O","BPD190306-016702",""
"03/06/2019 08:09:37","2","DRUNKB-Drunk Person","BPD190306-016703",""
"03/06/2019 07:30:45","2","PDACCB-Property Damage Acc","BPD190306-016695","20190306-0002385"
"03/06/2019 08:16:17","2","PDACCB-Property Damage Acc","BPD190306-016705","20190306-0002389"
"03/06/2019 06:49:40","2","HARAS2B-Harassment J/O","BPD190306-016687",""
"03/05/2019 22:30:34","2","DISTU2B - Disturbance J/O","BPD190305-016653",""
"03/05/2019 22:40:06","2","CIVILB - Civil Assist","BPD190305-016654","20190305-0002378"
"03/06/2019 00:28:03","2","NOISEB-Noise Complaint","BPD190306-016664",""
"03/06/2019 03:16:56","2","NOISEB-Noise Complaint","BPD190306-016676",""
"03/05/2019 19:40:48","2","PDACCB-Property Damage Acc","BPD190305-016631","20190305-0002370"
"03/05/2019 19:54:13","2","DISTU1B - Disturbance I/P","BPD190305-016635","20190305-0002371"
"03/05/2019 20:20:35","2","TRESP2B-Trespassing J/O","BPD190305-016637",""
"03/05/2019 20:32:15","2","HAZARB-Hazard","BPD190305-016640",""
"03/05/2019 19:18:29","2","NOISEB-Noise Complaint","BPD190305-016623",""
"03/05/2019 19:28:49","2","SUSPI2B-Suspicious J/O","BPD190305-016625",""
"03/05/2019 19:36:12","2","DISTU2B - Disturbance J/O","BPD190305-016628",""
"03/05/2019 18:43:13","2","PDACCB-Property Damage Acc","BPDBC190305-016617",""
"03/05/2019 18:43:30","2","PDACCB-Property Damage Acc","BPD190305-016618","20190305-0002366"
"03/05/2019 17:16:27","2","PDACCB-Property Damage Acc","BPD190305-016598",""
"03/05/2019 17:26:44","2","SUSPI2B-Suspicious J/O","BPD190305-016604",""
"03/05/2019 16:38:53","2","PDACCB-Property Damage Acc","BPD190305-016587","20190305-0002358"
"03/05/2019 16:39:48","2","PDACCB-Property Damage Acc","BPD190305-016589",""
"03/05/2019 15:56:56","2","DRUNKB-Drunk Person","BPD190305-016576","20190305-0002357"
"03/05/2019 16:12:45","2","PDACCB-Property Damage Acc","BPD190305-016580","20190305-0002354"
"03/05/2019 15:00:59","2","PDACCB-Property Damage Acc","BPD190305-016553",""
"03/05/2019 15:21:11","2","SUSPI2B-Suspicious J/O","BPD190305-016563","20190305-0002355"
"03/05/2019 15:23:11","2","DRUNKB-Drunk Person","BPD190305-016566",""
"03/05/2019 14:23:40","2","DRUNKB-Drunk Person","BPD190305-016534",""
"03/05/2019 14:52:37","2","PDACCB-Property Damage Acc","BPD190305-016547",""
"03/05/2019 14:59:46","2","PDACCB-Property Damage Acc","BPD190305-016551",""
"03/05/2019 12:29:24","2","TRESP2B-Trespassing J/O","BPD190305-016500",""
"03/05/2019 12:43:47","2","PDACCB-Property Damage Acc","BPD190305-016509","20190305-0002343"
"03/05/2019 11:40:41","2","NOISEB-Noise Complaint","BPD190305-016480",""
"03/05/2019 11:21:31","2","PDACCB-Property Damage Acc","BPD190305-016467","20190305-0002339"
"03/05/2019 11:24:23","2","PDACCB-Property Damage Acc","BPD190305-016469","20190305-0002340"
"03/05/2019 10:57:40","2","TRESP1B-Trespassing I/P","BPD190305-016461","20190305-0002336"
"03/05/2019 09:44:00","2","CIVILB - Civil Assist","BPD190305-016441",""
"03/03/2019 08:05:29","2","PDACCB-Property Damage Acc","BPD190303-015990","20190303-0002274"
"03/05/2019 00:46:31","2","SUSPI1B-Suspicious I/P","BPD190305-016390",""
"03/03/2019 21:31:24","2","NOISEB-Noise Complaint","BPD190303-016115",""
"03/03/2019 23:08:27","2","TRESP2B-Trespassing J/O","BPD190303-016126",""
"03/03/2019 19:37:46","2","SUSPI1B-Suspicious I/P","BPD190303-016102",""
"03/03/2019 18:12:00","2","DISTU2B - Disturbance J/O","BPD190303-016088",""
"03/03/2019 18:30:34","2","NOISEB-Noise Complaint","BPD190303-016092",""
"03/03/2019 15:25:24","2","NARCOB-Narcotics/Drug viol","BPD190303-016065","20190303-0002288"
"03/03/2019 16:03:22","2","PDACCB-Property Damage Acc","BPD190303-016070","20190303-0002289"
"03/03/2019 12:39:48","2","PDACCB-Property Damage Acc","BPD190303-016034","20190303-0002284"
"03/03/2019 12:11:54","2","HAZARB-Hazard","BPD190303-016028",""
"03/03/2019 11:36:13","2","CIVILB - Civil Assist","BPD190303-016020",""
"03/03/2019 11:49:15","2","PDACCB-Property Damage Acc","BPD190303-016024","20190303-0002282"
"03/03/2019 09:10:07","2","CIVILB - Civil Assist","BPD190303-016002",""
"03/03/2019 09:20:42","2","PDACCB-Property Damage Acc","BPD190303-016003",""
"03/03/2019 08:33:04","2","TRESP1B-Trespassing I/P","BPD190303-015997",""
"03/03/2019 04:30:05","2","PDACCB-Property Damage Acc","UCBP190303-015974",""
"03/03/2019 06:24:46","2","PDACCB-Property Damage Acc","BPD190303-015982","20190303-0002273"
"03/03/2019 02:07:17","2","NOISEB-Noise Complaint","BPD190303-015968",""
"03/02/2019 22:49:23","2","NOISEB-Noise Complaint","BPD190302-015945",""
"03/02/2019 23:42:22","2","NOISEB-Noise Complaint","BPD190302-015949",""
"03/03/2019 00:00:59","2","NOISEB-Noise Complaint","BPD190303-015953",""
"03/03/2019 00:26:49","2","LILAWB-Liquor Law","BPD190303-015956",""
"03/02/2019 21:21:39","2","TRESP1B-Trespassing I/P","BPD190302-015935",""
"03/02/2019 21:50:44","2","PDACCB-Property Damage Acc","BPD190302-015937","20190302-0002266"
"03/02/2019 22:33:37","2","NOISEB-Noise Complaint","BPD190302-015941",""
"03/02/2019 19:42:53","2","PDACCB-Property Damage Acc","BPD190302-015924",""
"03/02/2019 20:26:40","2","HAZARB-Hazard","BPD190302-015931",""
"03/02/2019 20:33:39","2","PDACCB-Property Damage Acc","BPD190302-015932",""
"03/02/2019 16:53:57","2","PDACCB-Property Damage Acc","UCBP190302-015899",""
"03/02/2019 16:59:56","2","HAZARB-Hazard","BPD190302-015900",""
"03/02/2019 17:20:43","2","PDACCB-Property Damage Acc","BPDBC190302-015906",""
"03/02/2019 18:12:05","2","PDACCB-Property Damage Acc","BPD190302-015911",""
"03/02/2019 19:16:30","2","PDACCB-Property Damage Acc","BPD190302-015919",""
"03/02/2019 15:36:56","2","PDACCB-Property Damage Acc","BPD190302-015884","20190302-0002261"
"03/02/2019 15:34:54","2","PDACCB-Property Damage Acc","BPD190302-015882","20190302-0002260"
"03/02/2019 13:42:16","2","PDACCB-Property Damage Acc","BPD190302-015857","20190302-0002256"
"03/02/2019 14:16:38","2","TRESP1B-Trespassing I/P","BPD190302-015866","20190302-0002258"
"03/02/2019 02:56:42","2","NOISEB-Noise Complaint","BPD190302-015785",""
"03/02/2019 02:11:17","2","NOISEB-Noise Complaint","BPD190302-015779",""
"03/02/2019 13:26:07","2","PDACCB-Property Damage Acc","BPD190302-015852","20190302-0002257"
"03/02/2019 03:36:19","2","NOISEB-Noise Complaint","BPD190302-015789",""
"03/02/2019 07:06:43","2","NOISEB-Noise Complaint","BPD190302-015791",""
"03/02/2019 00:26:20","2","NOISEB-Noise Complaint","BPD190302-015759",""
"03/02/2019 00:35:49","2","NOISEB-Noise Complaint","BPD190302-015762",""
"03/02/2019 01:14:14","2","NOISEB-Noise Complaint","BPD190302-015765",""
"03/01/2019 23:09:13","2","NOISEB-Noise Complaint","BPD190301-015748",""
"03/01/2019 23:27:55","2","DRUNKB-Drunk Person","BPD190301-015752","20190302-0002240"
"03/01/2019 20:55:18","2","NOISEB-Noise Complaint","BPD190301-015714",""
"03/01/2019 22:23:56","2","NOISEB-Noise Complaint","BPD190301-015735",""
"03/01/2019 18:52:11","2","DISTU2B - Disturbance J/O","BPD190301-015682",""
"03/01/2019 19:02:18","2","PDACCB-Property Damage Acc","BPD190301-015686",""
"03/01/2019 19:07:13","2","PDACCB-Property Damage Acc","BPD190301-015690",""
"03/01/2019 19:14:42","2","HARAS2B-Harassment J/O","BPD190301-015697",""
"03/01/2019 19:22:50","2","DISTU2B - Disturbance J/O","BPD190301-015701",""
"03/01/2019 20:17:07","2","SHOTS2B-Shots Heard J/O","BPD190301-015706",""
"03/01/2019 20:17:18","2","SHOTS2B-Shots Heard J/O","BPD190301-015707",""
"03/01/2019 21:33:45","2","NOISEB-Noise Complaint","BPD190301-015720",""
"03/01/2019 21:40:03","2","NOISEB-Noise Complaint","BPD190301-015722",""
"03/01/2019 21:42:55","2","DISTU2B - Disturbance J/O","BPD190301-015724",""
"03/01/2019 22:02:14","2","HARAS2B-Harassment J/O","BPD190301-015727",""
"03/01/2019 17:14:17","2","NOISEB-Noise Complaint","BPD190301-015663",""
"03/01/2019 17:37:37","2","SUSPI2B-Suspicious J/O","BPD190301-015667",""
"02/28/2019 23:26:02","2","NOISEB-Noise Complaint","BPD190228-015429",""
"03/01/2019 17:48:04","2","TRESP1B-Trespassing I/P","BPD190301-015670","20190301-0002227"
"03/01/2019 14:48:57","2","CRMIS2B -Criminal Mis J/O","BPD190301-015619",""
"03/01/2019 15:13:09","2","SUSPI1B-Suspicious I/P","BPD190301-015627","20190301-0002220"
"03/01/2019 13:54:03","2","PDACCB-Property Damage Acc","BPD190301-015604",""
"03/01/2019 11:51:23","2","PDACCB-Property Damage Acc","BPD190301-015567","20190301-0002214"
"03/01/2019 11:56:36","2","PDACCB-Property Damage Acc","BPD190301-015568","20190301-0002215"
"03/01/2019 09:22:56","2","DRUNKB-Drunk Person","BPD190301-015520",""
"03/01/2019 09:39:25","2","CIVILB - Civil Assist","BPD190301-015503",""
"03/01/2019 07:22:25","2","TRESP1B-Trespassing I/P","BPD190301-015476",""
"03/01/2019 06:07:54","2","PDACCB-Property Damage Acc","BPD190301-015470","20190301-0002202"
"03/01/2019 06:58:50","2","PDACCB-Property Damage Acc","BPD190301-015472","20190301-0002203"
"03/01/2019 07:53:44","2","PDACCB-Property Damage Acc","BPD190301-015487",""
"03/01/2019 03:51:51","2","NOISEB-Noise Complaint","BPD190301-015458",""
"03/01/2019 03:30:19","2","CRMIS2B -Criminal Mis J/O","BPD190301-015455",""
"02/28/2019 21:50:21","2","SUSPI2B-Suspicious J/O","BPD190228-015416",""
"03/01/2019 02:06:19","2","SUSPI2B-Suspicious J/O","BPD190301-015447",""
"03/01/2019 02:13:54","2","TRESP1B-Trespassing I/P","BPD190301-015449",""
"03/01/2019 00:01:00","2","DRUNKB-Drunk Person","BPD190301-015431",""
"02/28/2019 22:25:57","2","NOISEB-Noise Complaint","BPD190228-015421",""
"02/28/2019 23:13:12","2","NOISEB-Noise Complaint","BPD190228-015426",""
"02/28/2019 23:20:17","2","PDACCB-Property Damage Acc","BPD190228-015427","20190228-0002195"
"02/28/2019 19:36:56","2","TRESP1B-Trespassing I/P","BPD190228-015395",""
"02/28/2019 19:53:58","2","SUSPI2B-Suspicious J/O","BPD190228-015398",""
"02/28/2019 20:10:15","2","SUSPI1B-Suspicious I/P","BPD190228-015400",""
"02/28/2019 17:38:26","2","TRESP1B-Trespassing I/P","BPD190228-015371","20190228-0002192"
"02/28/2019 17:15:29","2","PDACCB-Property Damage Acc","BPD190228-015374",""
"02/28/2019 18:38:14","2","DISTU2B - Disturbance J/O","BPD190228-015387","20190228-0002191"
"02/28/2019 17:18:24","2","HAZARB-Hazard","BPD190228-015376",""
"02/28/2019 15:52:19","2","PDACCB-Property Damage Acc","BPD190228-015356","20190228-0002184"
"02/28/2019 14:18:12","2","NOISEB-Noise Complaint","BPD190228-015323",""
"02/27/2019 09:05:35","2","PDACCB-Property Damage Acc","BPD190227-014949",""
"02/28/2019 13:02:29","2","PDACCB-Property Damage Acc","BPD190228-015307","20190228-0002179"
"02/28/2019 14:52:22","2","SUSPI2B-Suspicious J/O","BPD190228-015331",""
"02/28/2019 15:18:34","2","HAZARB-Hazard","BPD190228-015343",""
"02/28/2019 12:43:57","2","PDACCB-Property Damage Acc","BPD190228-015302",""
"02/28/2019 11:27:37","2","SUSPI2B-Suspicious J/O","BPD190228-015276",""
"02/28/2019 11:06:51","2","PDACCB-Property Damage Acc","BPD190228-015270",""
